timestamp,strategy,zone_type,zone_price,trend,reason
2025-09-27T03:50:00.393794,aggressive,demand,68517.07,downtrend,score below threshold (FAST)
2025-09-27T03:51:00.358813,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T03:51:00.358813,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T03:51:00.358813,aggressive,demand,68517.07,downtrend,score below threshold (FAST)
2025-09-27T03:52:00.307408,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T03:52:00.307408,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T03:52:00.307408,aggressive,demand,68517.07,downtrend,score below threshold (FAST)
2025-09-27T03:53:00.327732,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T03:53:00.328737,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T03:53:00.330426,aggressive,demand,68517.07,downtrend,score below threshold (FAST)
2025-09-27T03:54:00.316401,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T03:54:00.316401,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T03:55:00.342893,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T03:55:00.342893,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T03:56:00.312240,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T03:56:00.328342,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T03:57:00.316867,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T03:57:00.333011,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T03:58:00.341020,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T03:58:00.341020,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T03:59:00.327176,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T03:59:00.327176,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:00:00.346715,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:00:00.346715,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:01:00.320254,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:01:00.320254,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:02:00.338572,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:02:00.338572,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:03:00.365073,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:03:00.365073,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:04:00.305089,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:04:00.305089,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:05:00.345152,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:05:00.345152,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:05:00.345152,aggressive,demand,68366.41,downtrend,score below threshold (FAST)
2025-09-27T04:06:00.350506,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:06:00.350506,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:06:00.350506,aggressive,supply,68607.61,downtrend,score below threshold (FAST)
2025-09-27T04:07:00.324916,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:07:00.326922,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:07:00.331083,aggressive,demand,68366.41,downtrend,score below threshold (FAST)
2025-09-27T04:07:00.331473,aggressive,supply,68607.61,downtrend,score below threshold (FAST)
2025-09-27T04:08:00.439802,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:08:00.439802,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:08:00.439802,aggressive,supply,68607.61,downtrend,score below threshold (FAST)
2025-09-27T04:09:00.285988,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:09:00.285988,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:09:00.301622,aggressive,supply,68607.61,downtrend,score below threshold (FAST)
2025-09-27T04:10:00.273505,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:10:00.273505,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:11:00.391425,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:11:00.391425,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:12:00.285197,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:12:00.285197,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:13:00.372112,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:13:00.372112,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:14:00.340887,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:14:00.340887,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:15:00.347211,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:15:00.347211,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:16:00.338188,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:16:00.338188,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:17:00.359205,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:17:00.359205,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:18:00.317550,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:18:00.317550,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:19:00.297441,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:19:00.297441,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:20:00.312834,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:20:00.312834,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:21:00.280313,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:21:00.283271,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:22:00.258656,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:22:00.258656,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:23:00.359125,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:23:00.359125,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:24:00.348269,trend_follow,SUPPLY,68533.85,downtrend,flipped: PA/M5 not ok
2025-09-27T04:24:00.348269,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:24:00.348269,aggressive,supply,68607.61,downtrend,score below threshold (FAST)
2025-09-27T04:24:00.366116,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:24:00.370114,aggressive,supply,68607.61,downtrend,score below threshold (FAST)
2025-09-27T04:25:00.288068,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:25:00.288068,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:25:00.288068,aggressive,demand,68160.83,downtrend,score below threshold (FAST)
2025-09-27T04:26:00.261607,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:26:00.261607,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:27:00.364289,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:27:00.364289,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:28:00.274254,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:28:00.274254,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:29:00.362477,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:29:00.362477,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:30:00.283173,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:30:00.299166,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:31:00.264950,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:31:00.264950,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:32:00.332579,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:32:00.332579,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:33:00.315716,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:33:00.315716,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:34:00.288432,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:34:00.288432,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:35:00.294730,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:35:00.294730,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:35:00.294730,aggressive,demand,68146.28,downtrend,score below threshold (FAST)
2025-09-27T04:36:00.407806,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:36:00.407806,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:36:00.412902,aggressive,demand,68146.28,downtrend,score below threshold (FAST)
2025-09-27T04:36:00.417324,aggressive,supply,68607.61,downtrend,score below threshold (FAST)
2025-09-27T04:37:00.447224,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:37:00.447224,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:37:00.447224,aggressive,demand,68146.28,downtrend,score below threshold (FAST)
2025-09-27T04:37:00.457669,aggressive,supply,68607.61,downtrend,score below threshold (FAST)
2025-09-27T04:38:00.348151,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:38:00.348151,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:38:00.356688,aggressive,demand,68146.28,downtrend,score below threshold (FAST)
2025-09-27T04:38:00.360895,aggressive,supply,68607.61,downtrend,score below threshold (FAST)
2025-09-27T04:39:00.347093,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:39:00.347093,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:39:00.347093,aggressive,demand,68146.28,downtrend,score below threshold (FAST)
2025-09-27T04:39:00.347093,aggressive,supply,68607.61,downtrend,score below threshold (FAST)
2025-09-27T04:40:00.336174,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:40:00.336174,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:40:00.352122,aggressive,demand,68146.28,downtrend,score below threshold (FAST)
2025-09-27T04:40:00.355987,aggressive,supply,68607.61,downtrend,score below threshold (FAST)
2025-09-27T04:41:00.330633,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:41:00.330633,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:41:00.330633,aggressive,demand,68146.28,downtrend,score below threshold (FAST)
2025-09-27T04:41:00.339983,aggressive,supply,68607.61,downtrend,score below threshold (FAST)
2025-09-27T04:42:00.315895,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:42:00.315895,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:42:00.327565,aggressive,demand,68146.28,downtrend,score below threshold (FAST)
2025-09-27T04:43:00.287411,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:43:00.287411,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:44:00.435255,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:44:00.435255,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:44:00.435255,aggressive,demand,68146.28,downtrend,score below threshold (FAST)
2025-09-27T04:44:00.450193,aggressive,supply,68607.61,downtrend,score below threshold (FAST)
2025-09-27T04:45:00.330783,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:45:00.330783,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:45:00.330783,aggressive,demand,68146.28,downtrend,score below threshold (FAST)
2025-09-27T04:46:00.337187,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:46:00.337187,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:46:00.352890,aggressive,demand,68146.28,downtrend,score below threshold (FAST)
2025-09-27T04:46:00.355886,aggressive,supply,68607.61,downtrend,score below threshold (FAST)
2025-09-27T04:47:00.326725,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:47:00.326725,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:47:00.326725,aggressive,demand,68146.28,downtrend,score below threshold (FAST)
2025-09-27T04:47:00.343701,aggressive,supply,68607.61,downtrend,score below threshold (FAST)
2025-09-27T04:48:00.314962,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:48:00.314962,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:48:00.328410,aggressive,demand,68146.28,downtrend,score below threshold (FAST)
2025-09-27T04:48:00.331479,aggressive,supply,68607.61,downtrend,score below threshold (FAST)
2025-09-27T04:49:00.288559,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:49:00.288559,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:50:00.278088,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:50:00.278088,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:51:00.327536,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:51:00.327536,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:52:00.283349,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:52:00.283349,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:53:00.262547,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:53:00.262547,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:54:00.330190,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:54:00.330190,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:55:00.335144,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:55:00.335144,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:56:00.325483,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:56:00.325483,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:57:00.315329,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:57:00.315329,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:58:00.288434,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T04:58:00.288434,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:58:00.288434,aggressive,demand,68146.28,downtrend,score below threshold (FAST)
2025-09-27T04:59:00.358969,trend_follow,SUPPLY,68533.85,downtrend,flipped: PA/M5 not ok
2025-09-27T04:59:00.358969,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:59:00.358969,aggressive,demand,68146.28,downtrend,score below threshold (FAST)
2025-09-27T04:59:00.374624,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T04:59:00.374624,aggressive,demand,68146.28,downtrend,score below threshold (FAST)
2025-09-27T05:00:00.396454,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:00:00.396454,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:01:00.354216,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:01:00.354216,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:02:00.282598,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:02:00.282598,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:03:00.377669,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:03:00.377669,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:04:00.342276,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:04:00.342276,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:05:00.374444,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:05:00.374444,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:06:00.363863,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:06:00.363863,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:07:00.381364,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:07:00.381364,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:08:00.372603,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:08:00.372603,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:09:00.315443,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:09:00.315443,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:10:00.306993,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:10:00.306993,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:11:00.277027,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:11:00.277027,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:12:00.313774,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:12:00.313774,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:13:00.302826,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:13:00.302826,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:14:00.277546,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:14:00.277546,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:15:00.363389,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:15:00.379316,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:16:00.367943,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:16:00.367943,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:17:00.357403,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:17:00.357403,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:18:00.330219,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:18:00.330219,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:19:00.304782,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:19:00.304782,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:20:00.326198,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:20:00.326198,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:21:00.297912,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:21:00.297912,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:22:00.270742,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:22:00.270742,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:23:00.261543,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:23:00.261543,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:24:00.348550,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:24:00.348550,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:25:00.359268,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:25:00.359268,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:26:00.309057,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:26:00.309057,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:26:00.324908,aggressive,demand,67878.25,downtrend,score below threshold (FAST)
2025-09-27T05:27:00.359108,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:27:00.359108,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:27:00.359108,aggressive,demand,67878.25,downtrend,score below threshold (FAST)
2025-09-27T05:28:00.262131,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:28:00.272061,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:28:00.272061,aggressive,demand,67878.25,downtrend,score below threshold (FAST)
2025-09-27T05:29:00.326687,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:29:00.326687,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:29:00.326687,aggressive,demand,67878.25,downtrend,score below threshold (FAST)
2025-09-27T05:30:00.314828,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:30:00.314828,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:30:00.325614,aggressive,demand,67878.25,downtrend,score below threshold (FAST)
2025-09-27T05:31:00.289854,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:31:00.289854,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:31:00.289854,aggressive,demand,67878.25,downtrend,score below threshold (FAST)
2025-09-27T05:32:00.293336,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:32:00.293336,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:32:00.304164,aggressive,demand,67878.25,downtrend,score below threshold (FAST)
2025-09-27T05:33:00.279430,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:33:00.279430,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:33:00.285195,aggressive,demand,67878.25,downtrend,score below threshold (FAST)
2025-09-27T05:34:00.354034,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:34:00.354034,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:35:00.387261,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:35:00.389762,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:35:00.398459,aggressive,demand,67878.25,downtrend,score below threshold (FAST)
2025-09-27T05:36:00.265448,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:36:00.265448,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:36:00.265448,aggressive,demand,67878.25,downtrend,score below threshold (FAST)
2025-09-27T05:37:00.425546,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:37:00.425546,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:38:00.294693,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:38:00.294693,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:38:00.294693,aggressive,demand,67878.25,downtrend,score below threshold (FAST)
2025-09-27T05:39:00.400313,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:39:00.400313,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:39:00.400313,aggressive,demand,67878.25,downtrend,score below threshold (FAST)
2025-09-27T05:40:00.271658,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:40:00.271658,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:40:00.287345,aggressive,demand,67878.25,downtrend,score below threshold (FAST)
2025-09-27T05:41:00.383989,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:41:00.383989,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:41:00.388532,aggressive,demand,67878.25,downtrend,score below threshold (FAST)
2025-09-27T05:42:00.281475,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:42:00.281475,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:42:00.281475,aggressive,demand,67878.25,downtrend,score below threshold (FAST)
2025-09-27T05:43:00.272060,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:43:00.272060,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:43:00.272060,aggressive,demand,67878.25,downtrend,score below threshold (FAST)
2025-09-27T05:44:00.347785,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:44:00.347785,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:44:00.347785,aggressive,demand,67878.25,downtrend,score below threshold (FAST)
2025-09-27T05:45:00.395036,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:45:00.395036,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:45:00.395036,aggressive,demand,67878.25,downtrend,score below threshold (FAST)
2025-09-27T05:46:00.271776,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:46:00.271776,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:46:00.277886,aggressive,demand,67878.25,downtrend,score below threshold (FAST)
2025-09-27T05:47:00.340527,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:47:00.340527,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:47:00.356257,aggressive,demand,67878.25,downtrend,score below threshold (FAST)
2025-09-27T05:48:00.364210,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:48:00.364210,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:48:00.364210,aggressive,demand,67878.25,downtrend,score below threshold (FAST)
2025-09-27T05:49:00.352297,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:49:00.352297,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:49:00.363407,aggressive,demand,67878.25,downtrend,score below threshold (FAST)
2025-09-27T05:50:00.372777,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:50:00.372777,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:51:00.328934,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:51:00.328934,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:51:00.344729,aggressive,demand,67878.25,downtrend,score below threshold (FAST)
2025-09-27T05:51:00.348682,aggressive,supply,68687.24,downtrend,score below threshold (FAST)
2025-09-27T05:52:00.272997,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:52:00.272997,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:52:00.272997,aggressive,demand,67878.25,downtrend,score below threshold (FAST)
2025-09-27T05:52:00.288519,aggressive,supply,68687.24,downtrend,score below threshold (FAST)
2025-09-27T05:53:00.373623,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:53:00.373623,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:53:00.373623,aggressive,demand,67878.25,downtrend,score below threshold (FAST)
2025-09-27T05:53:00.390412,aggressive,supply,68687.24,downtrend,score below threshold (FAST)
2025-09-27T05:54:00.266946,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:54:00.266946,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:54:00.266946,aggressive,demand,67878.25,downtrend,score below threshold (FAST)
2025-09-27T05:54:00.273557,aggressive,supply,68687.24,downtrend,score below threshold (FAST)
2025-09-27T05:55:00.366024,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:55:00.366024,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:55:00.366024,aggressive,demand,67878.25,downtrend,score below threshold (FAST)
2025-09-27T05:55:00.379614,aggressive,supply,68687.24,downtrend,score below threshold (FAST)
2025-09-27T05:56:00.288784,trend_follow,demand,68533.85,downtrend,trend mismatch
2025-09-27T05:56:00.288784,trend_follow,demand,69386.01,downtrend,trend mismatch
2025-09-27T05:56:00.293190,aggressive,demand,67878.25,downtrend,score below threshold (FAST)
2025-09-27T05:57:00.269067,trend_follow,demand,68533.85,downtrend,trend mismatch
